ts_code,trade_date,name,open,low,high,close,change,pct_change,vol,amount,pe,pb,y
801300,20190411,申万300指数,2872.33,2806.47,2879.28,2810.68,-63.41,-2.21,1693667.0,25904744.0,15.32,1.97,0
801710,20190411,建筑材料,6117.51,5936.05,6125.19,5938.62,-189.08,-3.09,138424.0,1513985.0,13.52,2.09,0
801720,20190411,建筑装饰,2672.03,2606.68,2673.41,2606.68,-60.38,-2.26,300413.0,2356219.0,12.52,1.34,0
801730,20190411,电气设备,4787.75,4730.68,4805.57,4735.11,-48.38,-1.01,416704.0,3514232.0,31.04,2.22,0
801740,20190411,国防军工,1293.44,1273.75,1305.77,1273.75,-16.32,-1.26,99847.0,1319127.0,73.0,2.73,0
801750,20190411,计算机,4833.22,4722.6,4849.59,4724.66,-110.41,-2.28,345559.0,5199448.0,55.31,3.74,0
801760,20190411,传媒,745.45,730.58,747.25,731.76,-14.38,-1.93,344491.0,3123845.0,26.89,2.31,0
801770,20190411,通信,2650.0,2584.94,2654.16,2584.94,-67.84,-2.56,207147.0,2898802.0,45.26,2.93,0
801780,20190411,银行,3772.24,3729.57,3803.27,3740.34,-28.76,-0.76,225410.0,1849052.0,7.26,0.88,0
801790,20190411,非银金融,2178.7,2132.93,2194.69,2141.13,-40.28,-1.85,377470.0,4722036.0,22.73,2.08,0
801880,20190411,汽车,4536.88,4497.78,4639.65,4504.21,-25.12,-0.55,359584.0,3519784.0,18.48,1.85,0
801890,20190411,机械设备,1311.92,1287.27,1316.4,1287.27,-25.24,-1.92,502758.0,4492445.0,32.05,2.31,0
802600,20190411,交银装备,4355.01,4270.7,4366.16,4272.54,-85.58,-1.96,3815526.0,39999686.0,27.03,2.47,0
801010,20190412,农林牧渔,3510.64,3503.82,3636.36,3578.47,66.27,1.89,241946.0,2632168.0,43.5,3.84,1
801020,20190412,采掘,2991.41,2967.91,3002.83,2988.45,-5.19,-0.17,176088.0,1263129.0,15.56,1.36,0
801030,20190412,化工,3010.22,2988.07,3030.98,3006.68,-15.4,-0.51,521455.0,5616109.0,19.21,2.09,0
801040,20190412,钢铁,2727.6,2701.52,2729.84,2718.53,-29.63,-1.08,146904.0,777455.0,7.81,1.23,0
801050,20190412,有色金属,3153.31,3124.0,3164.13,3148.68,-21.1,-0.67,239058.0,2095789.0,31.75,2.21,0
801080,20190412,电子,2797.6,2778.61,2811.92,2799.9,7.23,0.26,336005.0,3623622.0,33.03,2.99,1
801110,20190412,家用电器,7141.35,6977.76,7196.66,7084.26,-93.42,-1.3,121190.0,1610174.0,15.92,3.23,0
801120,20190412,食品饮料,13205.4,13135.6,13369.1,13293.25,-64.01,-0.48,90608.0,2285518.0,32.08,6.15,0
801130,20190412,纺织服装,2307.89,2290.24,2318.95,2303.12,-9.04,-0.39,78467.0,630619.0,24.83,2.0,0
801140,20190412,轻工制造,2572.07,2541.44,2584.39,2562.87,-19.12,-0.74,175751.0,1681799.0,21.68,2.05,0
801150,20190412,医药生物,7900.23,7777.41,7915.12,7819.51,-103.61,-1.31,447209.0,5625944.0,33.99,3.59,0
801160,20190412,公用事业,2286.63,2286.63,2314.07,2312.29,25.05,1.1,353420.0,2241155.0,23.41,1.71,1
801170,20190412,交通运输,2655.24,2642.89,2676.42,2662.04,1.09,0.04,317170.0,2148963.0,21.59,1.66,1
801180,20190412,房地产,4836.81,4765.27,4850.59,4795.51,-43.65,-0.9,304223.0,2515033.0,11.81,1.66,0
801200,20190412,商业贸易,3943.89,3941.39,3975.3,3968.13,25.83,0.66,119041.0,1120843.0,18.42,1.81,1
801210,20190412,休闲服务,6030.07,5943.56,6084.7,5975.47,-68.1,-1.13,33546.0,373688.0,32.72,3.6,0
801230,20190412,综合,2292.61,2279.35,2307.78,2300.95,4.88,0.21,81866.0,525802.0,36.95,1.82,1
801250,20190412,申万制造,3429.98,3400.74,3444.73,3427.94,0.63,0.02,1802491.0,18065681.0,29.64,2.54,1
801260,20190412,申万消费,5968.69,5924.63,5997.11,5963.88,-32.97,-0.55,1307759.0,15960754.0,24.6,3.43,0
801270,20190412,申万投资,2649.31,2626.44,2660.58,2644.08,-15.42,-0.58,1192339.0,10919400.0,15.6,1.9,0
801280,20190412,申万服务,3062.04,3048.92,3080.68,3070.24,4.25,0.14,2217453.0,20215734.0,13.79,1.56,1
801300,20190412,申万300指数,2802.88,2785.97,2817.26,2803.62,-7.06,-0.25,1306730.0,19114237.0,15.24,1.97,0
801710,20190412,建筑材料,5934.93,5849.99,5953.01,5898.57,-40.05,-0.67,106141.0,1154486.0,13.43,2.08,0
801720,20190412,建筑装饰,2604.68,2585.2,2626.03,2620.79,14.11,0.54,238211.0,1896076.0,12.28,1.31,1
801730,20190412,电气设备,4743.58,4713.36,4761.82,4748.83,13.72,0.29,351471.0,3070436.0,30.97,2.23,1
801740,20190412,国防军工,1273.78,1249.59,1273.78,1260.42,-13.33,-1.05,92616.0,1348632.0,72.16,2.7,0
801750,20190412,计算机,4719.58,4694.47,4763.88,4740.93,16.27,0.34,272759.0,4127137.0,55.48,3.74,1
801760,20190412,传媒,731.02,727.36,735.73,733.87,2.11,0.29,275767.0,2548199.0,27.12,2.31,1
801770,20190412,通信,2580.6,2571.3,2605.1,2591.47,6.53,0.25,174057.0,2309981.0,45.4,2.94,1
801780,20190412,银行,3736.65,3727.35,3746.54,3740.82,0.48,0.01,158158.0,1264957.0,7.26,0.88,1
801790,20190412,非银金融,2136.21,2129.47,2163.95,2146.17,5.04,0.24,350584.0,4159693.0,22.78,2.09,1
801880,20190412,汽车,4517.45,4454.88,4544.3,4485.95,-18.26,-0.41,385073.0,3258583.0,18.39,1.84,0
801890,20190412,机械设备,1285.85,1275.8,1293.96,1286.74,-0.53,-0.04,410428.0,3768948.0,32.12,2.31,0
802600,20190412,交银装备,4270.61,4242.32,4294.05,4274.72,2.18,0.05,3154697.0,32418765.0,27.03,2.47,1
801010,20190415,农林牧渔,3620.23,3518.33,3662.21,3519.36,-59.11,-1.65,230844.0,2700569.0,42.75,3.78,0
801020,20190415,采掘,3029.9,2983.51,3038.55,2983.51,-4.94,-0.17,216010.0,1562719.0,15.52,1.35,0
801030,20190415,化工,3044.26,2974.56,3051.92,2975.5,-31.18,-1.04,521794.0,5631000.0,19.03,2.07,0
801040,20190415,钢铁,2745.84,2697.05,2756.98,2699.47,-19.06,-0.7,143843.0,728686.0,7.75,1.22,0
801050,20190415,有色金属,3194.67,3120.83,3204.47,3121.39,-27.29,-0.87,288386.0,2531808.0,31.43,2.18,0
801080,20190415,电子,2842.79,2786.49,2862.84,2786.88,-13.02,-0.47,434080.0,4934940.0,32.77,2.97,0
801110,20190415,家用电器,7201.41,7172.43,7381.68,7172.43,88.17,1.24,121619.0,1835978.0,16.13,3.27,1
801120,20190415,食品饮料,13515.25,13186.38,13613.0,13191.57,-101.68,-0.76,101879.0,2483416.0,31.85,6.11,0
801130,20190415,纺织服装,2326.87,2282.93,2340.5,2283.58,-19.54,-0.85,81747.0,669448.0,24.53,1.97,0
801140,20190415,轻工制造,2582.05,2528.8,2590.23,2533.75,-29.12,-1.14,204521.0,1862526.0,21.41,2.01,0
801150,20190415,医药生物,7902.12,7724.56,7951.55,7726.54,-92.97,-1.19,388646.0,5280433.0,33.64,3.55,0
801160,20190415,公用事业,2333.46,2281.09,2335.6,2281.09,-31.2,-1.35,358678.0,2416767.0,22.65,1.71,0
801170,20190415,交通运输,2691.33,2663.02,2723.76,2663.67,1.63,0.06,369335.0,2615812.0,21.61,1.67,1
801180,20190415,房地产,4872.71,4764.53,4891.94,4764.53,-30.98,-0.65,353489.0,2963562.0,11.78,1.64,0
801200,20190415,商业贸易,4013.72,3937.78,4026.36,3937.78,-30.36,-0.76,153774.0,1425130.0,18.39,1.8,0
801210,20190415,休闲服务,6060.42,6028.75,6171.64,6030.11,54.64,0.91,35652.0,458632.0,32.86,3.64,1
801230,20190415,综合,2327.01,2281.24,2348.34,2282.12,-18.83,-0.82,92823.0,592611.0,36.65,1.8,0
801250,20190415,申万制造,3475.79,3401.89,3494.35,3402.76,-25.18,-0.73,1993854.0,21421577.0,29.39,2.52,0
801260,20190415,申万消费,6040.94,5920.35,6086.4,5922.11,-41.77,-0.7,1318681.0,16716131.0,24.42,3.4,0
801270,20190415,申万投资,2679.84,2621.94,2688.1,2622.44,-21.64,-0.82,1285803.0,11758549.0,15.48,1.88,0
801280,20190415,申万服务,3121.97,3056.05,3140.5,3056.05,-14.19,-0.46,2823756.0,27042040.0,13.75,1.55,0
801300,20190415,申万300指数,2851.81,2792.96,2871.65,2793.02,-10.6,-0.38,1789229.0,25610089.0,15.19,1.96,0
801710,20190415,建筑材料,6002.92,5859.64,6037.09,5859.64,-38.93,-0.66,112826.0,1290791.0,13.34,2.06,0
801720,20190415,建筑装饰,2654.34,2607.67,2671.79,2607.67,-13.12,-0.5,299905.0,2333280.0,12.23,1.3,0
801730,20190415,电气设备,4814.51,4718.93,4838.57,4719.05,-29.78,-0.63,399737.0,3752424.0,30.78,2.21,0
801740,20190415,国防军工,1274.19,1255.11,1291.84,1255.76,-4.66,-0.37,95708.0,1329940.0,71.9,2.69,0
801750,20190415,计算机,4825.91,4684.74,4869.89,4687.41,-53.52,-1.13,351336.0,5496889.0,54.7,3.7,0
801760,20190415,传媒,744.24,721.72,745.82,721.77,-12.1,-1.65,337961.0,3292326.0,26.72,2.28,0
801770,20190415,通信,2631.39,2587.96,2668.14,2589.83,-1.64,-0.06,216966.0,3090318.0,45.33,2.93,0
801780,20190415,银行,3806.86,3760.18,3858.85,3760.18,19.36,0.52,370493.0,3097534.0,7.3,0.89,1
801790,20190415,非银金融,2194.83,2139.34,2208.13,2139.34,-6.83,-0.32,444853.0,5909073.0,22.7,2.08,0
801880,20190415,汽车,4533.07,4410.74,4552.18,4412.56,-73.39,-1.64,360111.0,3196930.0,18.02,1.8,0
801890,20190415,机械设备,1305.26,1272.57,1309.78,1272.69,-14.05,-1.09,424959.0,4033824.0,31.83,2.29,0
802600,20190415,交银装备,4333.88,4231.07,4350.12,4231.95,-42.77,-1.0,3501189.0,37969571.0,26.73,2.45,0
801010,20190416,农林牧渔,3485.85,3379.22,3495.93,3493.5,-25.86,-0.73,199073.0,2305688.0,43.1,3.75,0
801020,20190416,采掘,2968.39,2960.78,3061.6,3061.6,78.09,2.62,228601.0,1656679.0,15.89,1.39,1
801030,20190416,化工,2962.43,2948.1,3030.65,3030.65,55.15,1.85,499506.0,5403833.0,19.43,2.11,1
801040,20190416,钢铁,2685.69,2671.16,2745.13,2743.39,43.92,1.63,136437.0,645836.0,7.88,1.24,1
801050,20190416,有色金属,3101.97,3095.01,3220.53,3220.53,99.14,3.18,381391.0,3111654.0,32.68,2.26,1
801080,20190416,电子,2772.44,2751.59,2878.2,2878.2,91.32,3.28,514350.0,6168075.0,33.58,3.06,1
801110,20190416,家用电器,7129.05,7096.74,7350.68,7350.68,178.25,2.49,123604.0,1506565.0,16.54,3.35,1
801120,20190416,食品饮料,13111.66,13049.62,13487.9,13487.9,296.33,2.25,92854.0,2261352.0,32.58,6.25,1
801130,20190416,纺织服装,2276.82,2257.03,2320.9,2320.9,37.32,1.63,76936.0,607334.0,25.19,2.01,1
801140,20190416,轻工制造,2522.87,2498.09,2570.8,2570.8,37.05,1.46,170185.0,1637502.0,21.95,2.04,1
801150,20190416,医药生物,7716.85,7685.25,7865.84,7865.84,139.3,1.8,390836.0,5160389.0,34.42,3.61,1
801160,20190416,公用事业,2274.49,2255.04,2311.06,2311.06,29.97,1.31,333183.0,2314067.0,24.24,1.74,1
801170,20190416,交通运输,2648.61,2637.59,2699.75,2699.75,36.08,1.35,310791.0,2158187.0,21.82,1.69,1
801180,20190416,房地产,4740.09,4647.1,4843.92,4843.92,79.39,1.67,383907.0,3054786.0,11.83,1.64,1
801200,20190416,商业贸易,3920.25,3878.13,3989.49,3989.49,51.71,1.31,144073.0,1297636.0,18.79,1.83,1
801210,20190416,休闲服务,6015.93,5977.32,6132.27,6132.27,102.16,1.69,29578.0,379654.0,33.43,3.7,1
801230,20190416,综合,2269.55,2257.08,2322.86,2322.86,40.74,1.79,87954.0,585270.0,37.91,1.82,1
801250,20190416,申万制造,3386.41,3360.41,3491.11,3491.11,88.35,2.6,2080317.0,23532260.0,30.14,2.59,1
801260,20190416,申万消费,5895.57,5872.37,6020.37,6020.37,98.26,1.66,1227139.0,15156119.0,24.86,3.46,1
801270,20190416,申万投资,2609.75,2600.71,2682.88,2682.88,60.44,2.3,1356647.0,11989632.0,15.84,1.93,1
801280,20190416,申万服务,3038.73,3023.29,3139.26,3139.26,83.21,2.72,2938719.0,27804047.0,14.13,1.59,1
801300,20190416,申万300指数,2779.77,2774.11,2871.15,2871.15,78.13,2.8,1964676.0,27179305.0,15.63,2.02,1
801710,20190416,建筑材料,5841.95,5799.71,5997.61,5997.61,137.97,2.35,108622.0,1162116.0,13.65,2.11,1
801720,20190416,建筑装饰,2600.36,2584.03,2659.04,2659.04,51.37,1.97,264004.0,2067551.0,12.46,1.35,1
801730,20190416,电气设备,4692.41,4656.6,4786.82,4786.82,67.77,1.44,393162.0,3495629.0,31.42,2.24,1
801740,20190416,国防军工,1250.63,1236.16,1275.48,1275.48,19.72,1.57,96553.0,1335945.0,75.07,2.73,1
801750,20190416,计算机,4652.15,4602.32,4810.55,4810.55,123.14,2.63,355230.0,5553839.0,55.12,3.79,1
801760,20190416,传媒,715.08,709.29,735.56,735.56,13.79,1.91,341282.0,3055703.0,27.25,2.32,1
801770,20190416,通信,2574.22,2559.36,2739.25,2739.25,149.42,5.77,343101.0,5021876.0,48.0,3.1,1
801780,20190416,银行,3746.72,3746.72,3913.28,3913.28,153.11,4.07,534847.0,4449572.0,7.6,0.92,1
801790,20190416,非银金融,2122.87,2118.45,2212.59,2212.59,73.25,3.42,457825.0,6085308.0,23.48,2.15,1
801880,20190416,汽车,4403.49,4337.57,4479.24,4479.24,66.68,1.51,292936.0,2812100.0,18.31,1.83,1
801890,20190416,机械设备,1267.15,1260.97,1298.45,1298.45,25.76,2.02,397866.0,3763669.0,32.7,2.34,1
802600,20190416,交银装备,4210.16,4179.65,4331.32,4331.32,99.37,2.35,3565871.0,39764997.0,27.35,2.51,1
801010,20190417,农林牧渔,3487.56,3480.36,3631.14,3600.74,107.24,3.07,237154.0,2729963.0,44.42,3.87,1
801020,20190417,采掘,3071.76,3066.71,3118.29,3102.86,41.26,1.35,270401.0,1871095.0,16.12,1.41,1
801030,20190417,化工,3029.98,3025.32,3089.28,3067.73,37.08,1.22,594763.0,6978828.0,19.72,2.14,1
801040,20190417,钢铁,2743.2,2721.75,2745.07,2737.07,-6.32,-0.23,115660.0,562145.0,7.86,1.24,0
801050,20190417,有色金属,3206.65,3200.6,3239.32,3221.41,0.88,0.03,336400.0,2898975.0,32.86,2.26,1
801080,20190417,电子,2887.27,2887.26,2933.24,2910.46,32.26,1.12,672025.0,7372886.0,33.9,3.1,1
801110,20190417,家用电器,7361.7,7261.05,7416.76,7341.79,-8.89,-0.12,137060.0,1523365.0,16.52,3.35,0
801120,20190417,食品饮料,13452.58,13372.56,13661.76,13608.32,120.42,0.89,90896.0,2201458.0,32.86,6.31,1
801130,20190417,纺织服装,2323.87,2319.25,2346.41,2339.64,18.74,0.81,87244.0,721685.0,25.56,2.03,1
801140,20190417,轻工制造,2569.65,2565.7,2600.11,2591.38,20.58,0.8,198607.0,1874589.0,22.15,2.06,1
801150,20190417,医药生物,7873.83,7832.75,7920.94,7895.24,29.4,0.37,416604.0,5455365.0,34.54,3.62,1
801160,20190417,公用事业,2314.15,2309.22,2329.88,2320.96,9.9,0.43,353257.0,2527214.0,24.34,1.75,1
801170,20190417,交通运输,2698.18,2689.19,2718.51,2710.51,10.76,0.4,316577.0,2279873.0,21.86,1.69,1
801180,20190417,房地产,4835.91,4772.59,4836.09,4795.57,-48.35,-1.0,384168.0,2932783.0,11.79,1.63,0
801200,20190417,商业贸易,3999.67,3966.83,4019.67,3989.75,0.26,0.01,155862.0,1430332.0,18.8,1.83,1
801210,20190417,休闲服务,6133.5,6106.57,6187.23,6187.23,54.96,0.9,31541.0,395630.0,33.72,3.73,1
801230,20190417,综合,2323.59,2320.38,2353.76,2343.95,21.09,0.91,99934.0,632343.0,38.34,1.84,1
801250,20190417,申万制造,3498.8,3496.91,3561.87,3543.63,52.52,1.5,2567014.0,27984048.0,30.55,2.62,1
801260,20190417,申万消费,6019.98,5992.37,6090.99,6065.29,44.92,0.75,1354969.0,16332386.0,25.03,3.48,1
801270,20190417,申万投资,2680.31,2676.21,2715.09,2700.27,17.39,0.65,1446111.0,13552599.0,15.94,1.94,1
801280,20190417,申万服务,3132.51,3111.51,3147.53,3126.68,-12.58,-0.4,2637101.0,24479203.0,14.08,1.59,0
801300,20190417,申万300指数,2867.56,2852.7,2888.54,2873.67,2.52,0.09,1762802.0,25304956.0,15.63,2.01,1
801710,20190417,建筑材料,5987.59,5931.79,6020.23,5985.26,-12.35,-0.21,124907.0,1224067.0,13.65,2.11,0
801720,20190417,建筑装饰,2658.16,2644.67,2668.25,2653.59,-5.45,-0.21,259223.0,2056291.0,12.42,1.35,0
801730,20190417,电气设备,4786.94,4782.96,4883.38,4874.69,87.87,1.84,471161.0,4423824.0,32.52,2.21,1
801740,20190417,国防军工,1275.78,1272.03,1290.83,1283.27,7.79,0.61,96671.0,1313664.0,75.52,2.75,1
801750,20190417,计算机,4803.32,4762.65,4834.17,4789.73,-20.82,-0.43,336676.0,5025978.0,54.89,3.77,0
801760,20190417,传媒,733.99,732.54,743.09,738.79,3.23,0.44,362740.0,3314740.0,27.44,2.34,1
801770,20190417,通信,2755.56,2718.77,2771.89,2737.51,-1.74,-0.06,334701.0,5023391.0,48.09,3.09,0
801780,20190417,银行,3896.72,3876.91,3936.6,3890.83,-22.45,-0.57,334842.0,2701625.0,7.55,0.92,0
801790,20190417,非银金融,2205.01,2185.62,2220.24,2195.39,-17.2,-0.78,343158.0,4520834.0,23.3,2.13,0
801880,20190417,汽车,4499.15,4499.12,4710.49,4695.61,216.37,4.83,476881.0,4552147.0,19.39,1.93,1
801890,20190417,机械设备,1299.34,1297.55,1315.67,1309.39,10.94,0.84,457024.0,4302897.0,32.98,2.36,1
802600,20190417,交银装备,4335.7,4331.65,4400.69,4376.09,44.77,1.03,4159140.0,45731792.0,27.61,2.53,1
801010,20190418,农林牧渔,3586.23,3577.12,3662.07,3580.75,-19.99,-0.56,260107.0,2618507.0,44.5,3.83,0
801020,20190418,采掘,3104.55,3077.88,3111.76,3096.16,-6.7,-0.22,281690.0,2060731.0,16.09,1.41,0
801030,20190418,化工,3058.64,3046.66,3076.53,3056.65,-11.08,-0.36,561100.0,6430594.0,19.73,2.13,0
801040,20190418,钢铁,2733.75,2725.72,2747.81,2727.99,-9.08,-0.33,97010.0,503190.0,7.84,1.23,0
801050,20190418,有色金属,3220.51,3186.15,3223.51,3190.28,-31.13,-0.97,301591.0,2704300.0,32.57,2.23,0
801080,20190418,电子,2909.3,2888.89,2914.66,2893.72,-16.74,-0.58,560215.0,6154124.0,33.58,3.08,0
801110,20190418,家用电器,7421.16,7414.93,7491.75,7440.79,99.0,1.35,159962.0,1734327.0,16.76,3.41,1
801120,20190418,食品饮料,13577.08,13561.93,13679.8,13622.61,14.29,0.11,96426.0,1901206.0,32.83,6.3,1
801130,20190418,纺织服装,2338.12,2309.15,2338.12,2312.92,-26.72,-1.14,78644.0,701465.0,24.43,1.99,0
801140,20190418,轻工制造,2592.19,2579.39,2604.87,2580.46,-10.92,-0.42,183482.0,1869632.0,22.08,2.05,0
801150,20190418,医药生物,7893.68,7829.02,7893.68,7835.61,-59.63,-0.76,379237.0,4860563.0,34.29,3.62,0
801160,20190418,公用事业,2316.86,2300.04,2316.86,2310.99,-9.97,-0.43,357370.0,2503497.0,24.18,1.74,0
801170,20190418,交通运输,2709.24,2690.68,2717.45,2694.02,-16.49,-0.61,300854.0,2211413.0,21.86,1.69,0
801180,20190418,房地产,4786.05,4732.2,4786.05,4743.11,-52.46,-1.09,283244.0,2192746.0,11.72,1.61,0
801200,20190418,商业贸易,3993.88,3956.19,3993.88,3959.11,-30.64,-0.77,125660.0,1143107.0,18.58,1.81,0
801210,20190418,休闲服务,6161.58,6161.58,6236.13,6225.78,38.55,0.62,30119.0,379193.0,34.03,3.76,1
801230,20190418,综合,2328.37,2310.02,2329.45,2318.63,-25.32,-1.08,123618.0,753296.0,37.96,1.82,0
801250,20190418,申万制造,3542.3,3516.83,3555.23,3524.81,-18.82,-0.53,2407707.0,25559110.0,30.38,2.61,0
801260,20190418,申万消费,6067.73,6046.58,6088.29,6053.77,-11.52,-0.19,1313638.0,15207999.0,24.99,3.47,0
801270,20190418,申万投资,2696.38,2685.44,2706.53,2689.22,-11.05,-0.41,1382581.0,13070839.0,15.89,1.93,0
801280,20190418,申万服务,3123.64,3100.47,3129.01,3106.45,-20.23,-0.65,2251451.0,20717225.0,13.98,1.58,0
801300,20190418,申万300指数,2872.34,2858.52,2879.72,2864.14,-9.53,-0.33,1417384.0,20554351.0,15.61,2.01,0
801710,20190418,建筑材料,5982.57,5962.35,6042.84,6007.85,22.59,0.38,138615.0,1360611.0,13.7,2.11,1
801720,20190418,建筑装饰,2651.33,2636.25,2663.58,2646.52,-7.07,-0.27,244269.0,1949808.0,12.43,1.35,0
801730,20190418,电气设备,4855.22,4834.12,4877.56,4842.99,-31.7,-0.65,416217.0,3837288.0,31.54,2.25,0
801740,20190418,国防军工,1283.01,1283.01,1317.69,1302.41,19.14,1.49,141371.0,1887816.0,76.17,2.79,1
801750,20190418,计算机,4784.06,4729.79,4796.84,4737.06,-52.67,-1.1,299436.0,4336953.0,54.23,3.73,0
801760,20190418,传媒,737.3,733.11,742.29,735.71,-3.08,-0.42,349510.0,3198108.0,27.42,2.33,0
801770,20190418,通信,2730.46,2719.86,2786.58,2748.94,11.43,0.42,361362.0,4935947.0,46.72,3.16,1
801780,20190418,银行,3888.01,3851.57,3888.01,3859.51,-31.32,-0.8,199805.0,1616666.0,7.49,0.91,0
801790,20190418,非银金融,2195.1,2183.13,2207.41,2187.51,-7.88,-0.36,259633.0,3401536.0,23.22,2.13,0
801880,20190418,汽车,4713.9,4605.23,4713.9,4609.23,-86.38,-1.84,454508.0,4025048.0,19.02,1.9,0
801890,20190418,机械设备,1310.3,1299.23,1314.58,1301.7,-7.69,-0.59,431365.0,4025384.0,32.81,2.34,0
802600,20190418,交银装备,4370.75,4340.3,4386.16,4351.85,-24.24,-0.55,3907068.0,41865801.0,27.46,2.52,0
801010,20190419,农林牧渔,3568.95,3545.36,3608.79,3575.84,-4.91,-0.14,203351.0,1965936.0,44.45,3.82,0
801020,20190419,采掘,3080.33,3068.97,3188.32,3174.08,77.92,2.52,378854.0,2451324.0,16.5,1.45,1
801030,20190419,化工,3048.4,3013.85,3060.49,3059.82,3.17,0.1,547949.0,6117877.0,19.82,2.14,1
801040,20190419,钢铁,2731.66,2699.14,2753.59,2751.81,23.82,0.87,123962.0,599796.0,7.87,1.24,1
801050,20190419,有色金属,3176.62,3144.91,3205.9,3205.9,15.62,0.49,302729.0,2693138.0,32.66,2.25,1
801080,20190419,电子,2885.4,2859.89,2913.84,2913.84,20.12,0.7,497116.0,5336411.0,33.81,3.1,1
801110,20190419,家用电器,7422.38,7352.19,7799.75,7772.08,331.29,4.45,163873.0,1922562.0,17.52,3.56,1
801120,20190419,食品饮料,13619.08,13434.07,13689.91,13661.51,38.9,0.29,80498.0,1809823.0,32.93,6.32,1
801130,20190419,纺织服装,2309.8,2285.86,2315.46,2314.27,1.35,0.06,75172.0,606755.0,24.75,1.99,1
801140,20190419,轻工制造,2578.2,2552.61,2591.62,2585.1,4.64,0.18,181179.0,1766037.0,22.13,2.05,1
801150,20190419,医药生物,7835.51,7792.51,7907.44,7883.96,48.35,0.62,331280.0,4359587.0,34.42,3.64,1
801160,20190419,公用事业,2308.11,2289.87,2317.84,2317.84,6.85,0.3,317686.0,2161200.0,24.03,1.75,1
801170,20190419,交通运输,2685.82,2666.67,2707.95,2707.47,13.45,0.5,232283.0,1743753.0,22.11,1.69,1
801180,20190419,房地产,4741.57,4709.28,4785.81,4785.81,42.7,0.9,278249.0,2107702.0,11.82,1.63,1
801200,20190419,商业贸易,3952.34,3913.87,3971.22,3962.71,3.6,0.09,107966.0,956250.0,18.53,1.76,1
801210,20190419,休闲服务,6222.66,6161.46,6288.78,6284.99,59.21,0.95,30147.0,384793.0,34.34,3.79,1
801230,20190419,综合,2319.78,2300.21,2335.5,2335.5,16.87,0.73,101913.0,660656.0,38.53,1.83,1
801250,20190419,申万制造,3515.97,3487.76,3559.58,3559.58,34.77,0.99,2325938.0,23728432.0,30.65,2.64,1
801260,20190419,申万消费,6047.63,5995.22,6109.5,6109.5,55.73,0.92,1173466.0,13771743.0,25.23,3.49,1
801270,20190419,申万投资,2681.8,2654.84,2703.97,2703.97,14.75,0.55,1470524.0,12982460.0,15.98,1.95,1
801280,20190419,申万服务,3112.44,3093.78,3141.28,3141.28,34.83,1.12,2169440.0,20865451.0,14.14,1.59,1
801300,20190419,申万300指数,2866.94,2846.71,2898.94,2898.94,34.8,1.22,1440543.0,21042726.0,15.79,2.03,1
801710,20190419,建筑材料,6005.16,5919.37,6017.02,6007.31,-0.54,-0.01,114838.0,1110799.0,13.66,2.11,0
801720,20190419,建筑装饰,2649.84,2634.18,2671.97,2671.97,25.45,0.96,269215.0,2208412.0,12.56,1.36,1
801730,20190419,电气设备,4840.78,4816.76,4900.09,4900.09,57.1,1.18,452416.0,3700360.0,32.02,2.28,1
801740,20190419,国防军工,1297.62,1274.07,1302.31,1300.47,-1.94,-0.15,106915.0,1508677.0,76.12,2.79,0
801750,20190419,计算机,4736.3,4718.33,4790.6,4774.12,37.06,0.78,276534.0,4176910.0,55.04,3.76,1
801760,20190419,传媒,735.31,727.87,743.24,743.24,7.53,1.02,328964.0,3050709.0,27.8,2.35,1
801770,20190419,通信,2735.37,2706.01,2822.16,2812.28,63.34,2.3,390735.0,5265401.0,47.62,3.23,1
801780,20190419,银行,3868.9,3850.0,3913.04,3888.18,28.67,0.74,201641.0,1755847.0,7.54,0.91,1
801790,20190419,非银金融,2202.82,2189.66,2233.88,2233.88,46.37,2.12,278950.0,4122720.0,23.71,2.17,1
801880,20190419,汽车,4592.76,4579.11,4685.61,4672.44,63.21,1.37,413661.0,3497662.0,19.31,1.92,1
801890,20190419,机械设备,1300.4,1289.02,1312.74,1312.74,11.04,0.85,451012.0,3958119.0,33.09,2.36,1
802600,20190419,交银装备,4344.28,4310.73,4387.95,4387.95,36.1,0.83,3770871.0,39568267.0,27.67,2.54,1
801010,20190422,农林牧渔,3601.68,3600.5,3704.03,3670.43,94.59,2.65,239566.0,2674622.0,45.61,3.93,1
801020,20190422,采掘,3183.88,3127.59,3189.78,3133.39,-40.69,-1.28,392528.0,2470244.0,16.25,1.43,0
801030,20190422,化工,3074.08,3026.08,3075.05,3033.35,-26.47,-0.87,554624.0,5905496.0,19.78,2.12,0
801040,20190422,钢铁,2756.63,2697.33,2756.63,2703.82,-47.99,-1.74,119225.0,582637.0,7.73,1.22,0
801050,20190422,有色金属,3204.02,3133.47,3204.02,3141.56,-64.34,-2.01,316112.0,2939364.0,31.96,2.21,0
801080,20190422,电子,2915.71,2881.07,2935.45,2887.84,-26.0,-0.89,578318.0,6215638.0,33.83,3.07,0
801110,20190422,家用电器,7713.29,7426.1,7713.29,7444.72,-327.36,-4.21,155140.0,2098032.0,16.77,3.37,0
801120,20190422,食品饮料,13691.84,13537.77,13888.36,13564.6,-96.91,-0.71,100214.0,2268089.0,32.71,6.3,0
