ts_code,trade_date,name,open,low,high,close,change,pct_change,vol,amount,pe,pb,y
801280,20190514,申万服务,2727.92,2727.92,2769.33,2739.1,-19.23,-0.7,1498009.0,13787138.0,12.92,1.36,0
801300,20190514,申万300指数,2550.6,2550.6,2587.02,2560.77,-16.78,-0.65,1019141.0,14727401.0,13.76,1.73,0
801710,20190514,建筑材料,5194.52,5180.4,5251.85,5194.56,-63.13,-1.2,55585.0,541974.0,11.61,1.8,0
801720,20190514,建筑装饰,2235.16,2235.16,2263.43,2238.28,-20.71,-0.92,131847.0,876411.0,10.39,1.09,0
801730,20190514,电气设备,4056.32,4056.32,4124.83,4089.05,-20.99,-0.51,196998.0,1580058.0,32.05,2.01,0
801740,20190514,国防军工,1086.48,1086.48,1122.43,1104.07,2.22,0.2,86169.0,1143835.0,62.21,2.35,1
801750,20190514,计算机,4085.1,4085.1,4167.54,4110.81,-25.32,-0.61,251850.0,3552444.0,51.68,3.29,0
801760,20190514,传媒,618.86,618.86,631.54,624.17,-3.01,-0.48,215793.0,1741298.0,32.48,2.2,0
801770,20190514,通信,2275.52,2275.52,2351.91,2327.09,9.26,0.4,234159.0,2917275.0,42.26,2.69,1
801780,20190514,银行,3519.6,3519.6,3571.09,3537.75,-12.56,-0.35,172453.0,1404764.0,6.7,0.79,0
801790,20190514,非银金融,1907.8,1907.8,1946.16,1915.89,-11.74,-0.61,215285.0,2833463.0,16.99,1.78,0
801880,20190514,汽车,3837.95,3837.43,3891.5,3856.94,-32.21,-0.83,156934.0,1257017.0,17.18,1.59,0
801890,20190514,机械设备,1120.22,1120.22,1135.21,1124.84,-7.25,-0.64,254816.0,2059318.0,27.91,1.97,0
802600,20190514,交银装备,3701.89,3701.89,3766.08,3729.96,-20.38,-0.54,2309069.0,23169693.0,25.21,2.2,0
