ts_code,trade_date,name,open,low,high,close,change,pct_change,vol,amount,pe,pb,y
801140,20180201,轻工制造,2988.79,2883.61,2990.84,2899.69,-96.24,-3.21,98816.0,1057468.0,26.54,2.52,0
801140,20180202,轻工制造,2879.22,2826.23,2889.87,2889.87,-9.82,-0.34,77140.0,824807.0,26.42,2.5,0
801140,20180205,轻工制造,2852.25,2844.78,2901.76,2901.73,11.86,0.41,71252.0,734942.0,26.54,2.52,1
801140,20180206,轻工制造,2853.4,2772.63,2862.05,2774.87,-126.86,-4.37,88516.0,918393.0,25.45,2.41,0
801140,20180207,轻工制造,2810.83,2745.04,2826.33,2783.52,8.65,0.31,97521.0,982844.0,25.55,2.42,1
801140,20180208,轻工制造,2768.16,2757.49,2804.46,2797.96,14.44,0.52,68189.0,707827.0,25.69,2.44,1
801140,20180209,轻工制造,2738.85,2667.44,2741.17,2698.72,-99.24,-3.55,83520.0,772381.0,24.81,2.35,0
801140,20180212,轻工制造,2709.38,2708.74,2773.09,2762.1,63.38,2.35,49185.0,539340.0,25.37,2.41,1
801140,20180213,轻工制造,2772.07,2770.74,2797.61,2779.3,17.2,0.62,49300.0,520515.0,25.53,2.42,1
801140,20180214,轻工制造,2781.31,2769.34,2794.84,2794.34,15.03,0.54,38765.0,444998.0,25.65,2.43,1
801140,20180222,轻工制造,2811.28,2806.73,2839.15,2838.3,43.96,1.57,49421.0,549373.0,26.04,2.47,1
801140,20180223,轻工制造,2841.45,2834.61,2867.93,2867.7,29.39,1.04,79658.0,744286.0,26.44,2.5,1
801140,20180226,轻工制造,2879.11,2875.87,2913.29,2913.09,45.39,1.58,98481.0,992059.0,26.85,2.54,1
801140,20180227,轻工制造,2911.44,2881.46,2913.79,2897.16,-15.93,-0.55,82605.0,935036.0,26.7,2.52,0
801140,20180228,轻工制造,2872.72,2859.83,2904.72,2894.95,-2.21,-0.08,81727.0,861877.0,26.75,2.52,0
801140,20180301,轻工制造,2880.44,2877.32,2923.87,2923.87,28.92,1.0,75207.0,825047.0,27.04,2.55,1
801140,20180302,轻工制造,2910.6,2907.3,2925.56,2914.34,-9.53,-0.33,77531.0,809471.0,26.95,2.54,0
801140,20180305,轻工制造,2916.35,2894.42,2923.06,2911.9,-2.44,-0.08,72282.0,758743.0,26.92,2.53,0
801140,20180306,轻工制造,2917.16,2913.58,2945.23,2945.22,33.32,1.14,79995.0,854254.0,27.24,2.56,1
801140,20180307,轻工制造,2947.03,2925.46,2953.95,2927.03,-18.19,-0.62,72012.0,768925.0,27.11,2.55,0
801140,20180308,轻工制造,2923.78,2919.59,2948.59,2948.57,21.54,0.74,73095.0,805980.0,27.34,2.57,1
801140,20180309,轻工制造,2950.04,2939.79,2972.09,2971.79,23.22,0.79,81544.0,955626.0,27.56,2.59,1
801140,20180312,轻工制造,2979.91,2979.53,3008.45,3008.05,36.26,1.22,99684.0,1123053.0,27.85,2.62,1
801140,20180313,轻工制造,3002.36,2979.3,3002.61,2981.32,-26.73,-0.89,79965.0,892491.0,27.59,2.6,0
801140,20180314,轻工制造,2972.98,2960.92,2979.96,2963.12,-18.2,-0.61,64981.0,768686.0,27.41,2.58,0
801140,20180315,轻工制造,2949.07,2924.21,2957.91,2945.25,-17.87,-0.6,83247.0,919585.0,27.26,2.57,0
801140,20180316,轻工制造,2938.89,2938.82,2955.61,2941.05,-4.2,-0.14,66068.0,766081.0,27.2,2.56,0
801140,20180319,轻工制造,2940.52,2930.32,2952.03,2942.92,1.87,0.06,56086.0,656249.0,27.05,2.55,1
801140,20180320,轻工制造,2927.6,2921.74,2950.27,2950.07,7.15,0.24,58448.0,695476.0,26.3,2.55,1
801140,20180321,轻工制造,2949.84,2926.45,2964.56,2932.59,-17.48,-0.59,67526.0,813099.0,26.12,2.53,0
801140,20180322,轻工制造,2930.13,2912.07,2943.79,2927.06,-5.53,-0.19,61502.0,738294.0,26.24,2.53,0
801140,20180323,轻工制造,2854.32,2767.09,2873.54,2796.25,-130.81,-4.47,96677.0,1029837.0,24.9,2.41,0
801140,20180326,轻工制造,2762.5,2729.86,2821.11,2820.95,24.7,0.88,68855.0,778667.0,25.26,2.44,1
801140,20180327,轻工制造,2847.75,2847.3,2875.65,2868.03,47.08,1.67,72748.0,887031.0,25.54,2.47,1
801140,20180328,轻工制造,2841.19,2834.29,2862.35,2843.43,-24.6,-0.86,59668.0,721352.0,24.95,2.45,0
801140,20180329,轻工制造,2842.82,2827.65,2876.49,2872.96,29.53,1.04,58080.0,690807.0,25.15,2.47,1
801140,20180330,轻工制造,2878.47,2876.93,2893.94,2891.98,19.02,0.66,56780.0,681971.0,25.32,2.48,1
801140,20180402,轻工制造,2892.71,2868.95,2896.93,2881.11,-10.87,-0.38,68027.0,798459.0,24.97,2.47,0
801140,20180403,轻工制造,2850.84,2842.6,2866.3,2863.34,-17.77,-0.62,66542.0,746828.0,24.81,2.46,0
801140,20180404,轻工制造,2869.88,2849.19,2872.89,2852.31,-11.03,-0.39,57092.0,700424.0,24.71,2.45,0
801140,20180409,轻工制造,2837.21,2817.74,2847.87,2835.76,-16.55,-0.58,55676.0,694249.0,24.56,2.43,0
801140,20180410,轻工制造,2839.93,2831.08,2860.36,2860.36,24.6,0.87,65429.0,757295.0,24.72,2.45,1
801140,20180411,轻工制造,2868.72,2868.3,2895.08,2888.7,28.34,0.99,76534.0,880673.0,24.92,2.47,1
801140,20180412,轻工制造,2888.36,2877.6,2895.53,2880.31,-8.39,-0.29,69131.0,841318.0,24.82,2.46,0
801140,20180413,轻工制造,2882.23,2862.77,2890.87,2868.04,-12.27,-0.43,68497.0,851349.0,24.72,2.45,0
801140,20180416,轻工制造,2866.44,2825.89,2869.21,2845.73,-22.31,-0.78,70632.0,838398.0,24.5,2.42,0
801140,20180417,轻工制造,2847.47,2790.93,2855.26,2792.13,-53.6,-1.88,70110.0,862641.0,24.04,2.38,0
801140,20180418,轻工制造,2800.72,2749.14,2807.82,2800.1,7.97,0.29,72698.0,811911.0,24.09,2.38,1
801140,20180419,轻工制造,2797.97,2792.22,2808.67,2796.23,-3.87,-0.14,57866.0,668629.0,24.07,2.38,0
801140,20180420,轻工制造,2786.28,2731.17,2786.52,2734.58,-61.65,-2.2,63637.0,698970.0,23.54,2.32,0
801140,20180423,轻工制造,2727.41,2694.37,2734.34,2718.77,-15.81,-0.58,51218.0,589462.0,23.58,2.3,0
801140,20180424,轻工制造,2715.16,2715.16,2769.72,2769.72,50.95,1.87,58378.0,654355.0,24.06,2.34,1
801140,20180425,轻工制造,2759.79,2757.49,2773.03,2773.03,3.31,0.12,52006.0,603221.0,24.01,2.34,1
801140,20180426,轻工制造,2768.57,2716.66,2772.02,2716.76,-56.27,-2.03,55558.0,634309.0,23.35,2.28,0
801140,20180427,轻工制造,2720.15,2699.93,2726.4,2714.85,-1.91,-0.07,51334.0,574697.0,23.48,2.27,0
801140,20180502,轻工制造,2713.7,2711.2,2728.96,2723.79,8.94,0.33,63143.0,770304.0,23.15,2.26,1
801140,20180503,轻工制造,2721.58,2705.53,2746.74,2746.74,22.95,0.84,56204.0,709422.0,23.31,2.27,1
801140,20180504,轻工制造,2741.85,2739.06,2760.08,2748.96,2.22,0.08,52576.0,691387.0,23.37,2.28,1
801140,20180507,轻工制造,2756.97,2748.34,2809.01,2808.5,59.54,2.17,79488.0,914258.0,23.9,2.33,1
801140,20180508,轻工制造,2808.84,2807.03,2829.53,2829.32,20.82,0.74,73136.0,863160.0,24.07,2.35,1
801140,20180509,轻工制造,2826.32,2812.57,2826.55,2823.94,-5.38,-0.19,58101.0,748492.0,24.04,2.34,0
801140,20180510,轻工制造,2831.03,2831.03,2850.25,2848.85,24.91,0.88,68106.0,838422.0,24.27,2.37,1
801140,20180511,轻工制造,2858.25,2837.64,2861.83,2839.61,-9.24,-0.32,75578.0,923012.0,24.22,2.36,0
801140,20180514,轻工制造,2837.16,2817.43,2845.32,2826.51,-13.1,-0.46,60690.0,752672.0,24.05,2.34,0
801140,20180515,轻工制造,2830.72,2824.95,2851.09,2850.96,24.45,0.86,60920.0,811870.0,24.23,2.36,1
801140,20180516,轻工制造,2845.05,2830.17,2855.78,2842.46,-8.5,-0.3,58257.0,790744.0,24.16,2.35,0
801140,20180517,轻工制造,2836.05,2810.93,2837.51,2818.59,-23.87,-0.84,61521.0,748735.0,23.95,2.33,0
801140,20180518,轻工制造,2813.3,2812.4,2836.76,2836.76,18.17,0.64,65516.0,821764.0,24.09,2.35,1
801140,20180521,轻工制造,2843.74,2840.13,2861.71,2859.43,22.67,0.8,76299.0,1028006.0,24.29,2.37,1
801140,20180522,轻工制造,2858.4,2851.7,2868.09,2868.04,8.61,0.3,72772.0,960835.0,24.33,2.37,1
801140,20180523,轻工制造,2863.26,2841.68,2863.26,2841.84,-26.2,-0.91,81593.0,1019928.0,24.11,2.35,0
801140,20180524,轻工制造,2840.83,2831.07,2848.01,2834.12,-7.72,-0.27,66964.0,850931.0,24.06,2.35,0
801140,20180525,轻工制造,2831.53,2809.31,2835.69,2813.02,-21.1,-0.74,66597.0,819442.0,23.83,2.33,0
801140,20180528,轻工制造,2805.57,2776.08,2811.76,2803.43,-9.59,-0.34,62473.0,784169.0,23.72,2.32,0
801140,20180529,轻工制造,2793.91,2780.46,2809.55,2781.43,-22.0,-0.78,62859.0,839177.0,23.57,2.3,0
801140,20180530,轻工制造,2748.7,2713.16,2749.93,2713.16,-68.27,-2.45,73899.0,897441.0,22.96,2.24,0
801140,20180531,轻工制造,2725.54,2725.42,2775.07,2774.99,61.83,2.28,63198.0,797438.0,23.45,2.29,1
801140,20180601,轻工制造,2766.58,2742.65,2794.45,2757.48,-17.51,-0.63,64333.0,952354.0,23.34,2.28,0
801140,20180604,轻工制造,2760.66,2755.47,2774.52,2767.54,10.06,0.36,61657.0,797998.0,23.41,2.29,1
801140,20180605,轻工制造,2759.55,2758.57,2789.4,2789.4,21.86,0.79,56349.0,777092.0,23.54,2.3,1
801140,20180606,轻工制造,2788.09,2782.58,2796.01,2791.65,2.25,0.08,68730.0,814495.0,23.57,2.3,1
801140,20180607,轻工制造,2793.19,2765.81,2795.45,2769.12,-22.53,-0.81,64294.0,751025.0,23.4,2.29,0
801140,20180608,轻工制造,2758.24,2713.09,2758.94,2729.72,-39.4,-1.42,62693.0,679947.0,23.06,2.26,0
801140,20180611,轻工制造,2721.68,2701.45,2727.17,2708.74,-20.98,-0.77,55944.0,627431.0,22.88,2.24,0
801140,20180612,轻工制造,2708.11,2674.34,2722.23,2722.23,13.49,0.5,55155.0,642051.0,22.61,2.23,1
801140,20180613,轻工制造,2713.91,2673.16,2714.11,2674.23,-48.0,-1.76,68597.0,645354.0,22.21,2.19,0
801140,20180614,轻工制造,2662.19,2659.1,2687.29,2667.09,-7.14,-0.27,52950.0,585414.0,22.13,2.18,0
801140,20180615,轻工制造,2664.1,2608.07,2669.97,2619.62,-47.47,-1.78,60364.0,614444.0,21.77,2.15,0
801140,20180619,轻工制造,2584.28,2417.88,2585.44,2440.17,-179.45,-6.85,84265.0,735508.0,20.24,2.0,0
801140,20180620,轻工制造,2424.0,2407.4,2476.19,2463.86,23.69,0.97,79485.0,675570.0,20.39,2.01,1
801140,20180621,轻工制造,2457.19,2409.99,2480.02,2413.33,-50.53,-2.05,75620.0,666705.0,20.01,1.97,0
801140,20180622,轻工制造,2396.4,2379.28,2437.72,2436.14,22.81,0.95,70310.0,547852.0,20.19,1.99,1
801140,20180625,轻工制造,2448.15,2415.19,2454.16,2416.67,-19.47,-0.8,62385.0,517598.0,19.99,1.98,0
801140,20180626,轻工制造,2387.76,2375.16,2417.78,2414.75,-1.92,-0.08,66751.0,593325.0,19.97,1.98,0
801140,20180627,轻工制造,2412.29,2390.54,2431.86,2398.03,-16.72,-0.69,68059.0,633895.0,19.88,1.97,0
801140,20180628,轻工制造,2389.01,2369.18,2410.45,2372.28,-25.75,-1.07,58397.0,570022.0,19.66,1.95,0
801140,20180629,轻工制造,2371.14,2359.32,2428.13,2427.57,55.29,2.33,67880.0,644811.0,20.11,1.99,1
801140,20180702,轻工制造,2428.61,2367.22,2440.49,2384.68,-42.89,-1.77,81256.0,676297.0,19.8,1.96,0
801140,20180703,轻工制造,2381.43,2333.22,2392.52,2386.9,2.22,0.09,89209.0,763013.0,19.82,1.96,1
801140,20180704,轻工制造,2376.32,2338.11,2376.82,2346.33,-40.57,-1.7,92083.0,715542.0,19.51,1.93,0
801140,20180705,轻工制造,2339.21,2282.42,2344.97,2283.67,-62.66,-2.67,81229.0,645667.0,19.04,1.89,0
801140,20180706,轻工制造,2284.82,2236.46,2313.58,2297.38,13.71,0.6,81550.0,658253.0,19.13,1.9,1
801140,20180709,轻工制造,2296.17,2295.97,2341.28,2341.28,43.9,1.91,69621.0,613835.0,19.47,1.93,1
801140,20180710,轻工制造,2342.12,2333.87,2359.97,2359.01,17.73,0.76,72732.0,667628.0,19.62,1.95,1
801140,20180711,轻工制造,2326.02,2273.48,2327.11,2303.48,-55.53,-2.35,87528.0,727035.0,19.17,1.9,0
801140,20180712,轻工制造,2290.69,2290.69,2366.94,2362.35,58.87,2.56,88138.0,767362.0,19.63,1.95,1
801140,20180713,轻工制造,2363.82,2352.92,2368.51,2368.04,5.69,0.24,76615.0,671615.0,19.66,1.95,1
801140,20180716,轻工制造,2354.76,2345.61,2367.01,2361.51,-6.53,-0.28,60006.0,536111.0,19.5,1.95,0
801140,20180717,轻工制造,2360.76,2335.42,2360.83,2360.3,-1.21,-0.05,71727.0,612750.0,19.53,1.95,0
801140,20180718,轻工制造,2364.24,2354.53,2378.22,2354.62,-5.68,-0.24,70924.0,617638.0,19.48,1.94,0
801140,20180719,轻工制造,2353.36,2325.23,2363.26,2328.35,-26.27,-1.12,68693.0,616711.0,19.27,1.92,0
801140,20180720,轻工制造,2327.92,2319.05,2358.45,2356.71,28.36,1.22,67371.0,631942.0,19.52,1.95,1
801140,20180723,轻工制造,2356.3,2345.98,2366.5,2366.13,9.42,0.4,76114.0,693818.0,19.66,1.96,1
801140,20180724,轻工制造,2361.28,2361.28,2420.24,2417.8,51.67,2.18,109680.0,919798.0,20.04,2.0,1
801140,20180725,轻工制造,2415.31,2413.04,2424.66,2421.56,3.76,0.16,87164.0,742640.0,20.1,2.0,1
801140,20180726,轻工制造,2419.99,2412.4,2430.22,2415.57,-5.99,-0.25,112797.0,858537.0,20.1,2.0,0
801140,20180727,轻工制造,2413.85,2401.44,2420.7,2402.72,-12.85,-0.53,91415.0,683853.0,19.99,1.99,0
801140,20180730,轻工制造,2399.66,2363.3,2399.76,2372.82,-29.9,-1.24,72971.0,600610.0,19.74,1.97,0
801140,20180731,轻工制造,2371.55,2364.49,2378.99,2374.85,2.03,0.09,55557.0,460793.0,19.77,1.97,1
801140,20180801,轻工制造,2378.26,2338.95,2387.85,2343.42,-31.43,-1.32,82958.0,677925.0,19.48,1.94,0
801140,20180802,轻工制造,2332.65,2218.11,2333.52,2261.26,-82.16,-3.51,87099.0,684799.0,18.79,1.87,0
801140,20180803,轻工制造,2253.29,2240.88,2269.74,2240.88,-20.38,-0.9,62317.0,534344.0,18.65,1.86,0
801140,20180806,轻工制造,2237.67,2175.08,2241.23,2190.91,-49.97,-2.23,67238.0,573611.0,18.27,1.82,0
801140,20180807,轻工制造,2187.68,2162.07,2232.37,2232.36,41.45,1.89,69172.0,602992.0,18.61,1.85,1
801140,20180808,轻工制造,2224.54,2178.74,2224.96,2181.59,-50.77,-2.27,65189.0,574775.0,18.23,1.81,0
801140,20180809,轻工制造,2175.86,2170.32,2239.97,2231.61,50.02,2.29,69702.0,578986.0,18.67,1.86,1
801140,20180810,轻工制造,2227.26,2225.08,2247.99,2247.04,15.43,0.69,59630.0,497869.0,18.42,1.88,1
801140,20180813,轻工制造,2224.48,2209.96,2250.7,2250.29,3.25,0.14,64024.0,501023.0,18.45,1.88,1
801140,20180814,轻工制造,2249.46,2245.87,2259.96,2251.22,0.93,0.04,63870.0,520747.0,18.47,1.88,1
801140,20180815,轻工制造,2251.47,2204.68,2252.0,2207.06,-44.16,-1.96,71000.0,561290.0,18.38,1.85,0
801140,20180816,轻工制造,2181.16,2165.64,2209.45,2186.6,-20.46,-0.93,75658.0,564493.0,18.25,1.83,0
801140,20180817,轻工制造,2204.43,2148.12,2211.13,2152.64,-33.96,-1.55,80768.0,603956.0,18.02,1.81,0
801140,20180820,轻工制造,2146.78,2130.49,2166.34,2165.42,12.78,0.59,71409.0,504401.0,18.11,1.82,1
801140,20180821,轻工制造,2168.9,2166.05,2205.62,2202.27,36.85,1.7,76871.0,543437.0,18.41,1.84,1
801140,20180822,轻工制造,2198.2,2176.17,2199.43,2180.0,-22.27,-1.01,61511.0,464772.0,18.23,1.83,0
801140,20180823,轻工制造,2177.78,2165.96,2192.61,2187.61,7.61,0.35,61683.0,494851.0,18.31,1.85,1
801140,20180824,轻工制造,2181.17,2173.93,2193.75,2180.7,-6.91,-0.32,59909.0,453716.0,18.23,1.84,0
801140,20180827,轻工制造,2189.05,2188.3,2229.91,2228.82,48.12,2.21,66911.0,524407.0,18.62,1.88,1
801140,20180828,轻工制造,2231.07,2219.72,2232.91,2227.9,-0.92,-0.04,73303.0,573433.0,18.61,1.84,0
801140,20180829,轻工制造,2222.69,2203.37,2223.06,2211.93,-15.97,-0.72,58720.0,484710.0,18.47,1.82,0
801140,20180830,轻工制造,2209.74,2188.66,2216.74,2191.04,-20.89,-0.94,54826.0,443470.0,18.29,1.8,0
801140,20180831,轻工制造,2180.07,2149.78,2181.53,2164.01,-27.03,-1.23,54731.0,447361.0,18.12,1.77,0
801140,20180903,轻工制造,2158.98,2126.59,2159.74,2158.21,-5.8,-0.27,56821.0,443495.0,17.09,1.76,0
801140,20180904,轻工制造,2156.16,2154.89,2182.97,2179.03,20.82,0.96,64335.0,475704.0,17.27,1.78,1
801140,20180905,轻工制造,2175.03,2137.18,2176.11,2137.18,-41.85,-1.92,62973.0,486268.0,16.93,1.75,0
801140,20180906,轻工制造,2130.18,2102.18,2142.18,2112.33,-24.85,-1.16,56247.0,447532.0,16.74,1.73,0
801140,20180907,轻工制造,2115.78,2106.43,2143.08,2123.24,10.91,0.52,57551.0,433468.0,16.82,1.74,1
801140,20180910,轻工制造,2123.94,2076.86,2124.03,2079.08,-44.16,-2.08,59284.0,460213.0,16.51,1.71,0
801140,20180911,轻工制造,2078.96,2066.21,2088.88,2081.8,2.72,0.13,55729.0,416279.0,16.53,1.71,1
801140,20180912,轻工制造,2079.86,2073.6,2095.8,2086.49,4.68,0.23,49360.0,400295.0,16.56,1.71,1
801140,20180913,轻工制造,2103.07,2079.53,2110.61,2103.31,16.82,0.81,51637.0,410260.0,16.71,1.73,1
801140,20180914,轻工制造,2104.23,2081.21,2104.96,2083.03,-20.28,-0.96,49118.0,398190.0,16.56,1.71,0
801140,20180917,轻工制造,2073.51,2032.13,2074.01,2038.82,-44.21,-2.12,51079.0,395405.0,16.22,1.67,0
801140,20180918,轻工制造,2032.62,2028.51,2063.69,2062.62,23.8,1.17,57860.0,410266.0,16.38,1.69,1
801140,20180919,轻工制造,2060.35,2054.6,2110.31,2100.94,38.32,1.86,66765.0,531542.0,16.68,1.72,1
801140,20180920,轻工制造,2100.17,2097.1,2110.53,2104.32,3.38,0.16,58003.0,443352.0,16.71,1.72,1
801140,20180921,轻工制造,2109.87,2104.32,2136.83,2134.34,30.02,1.43,71455.0,543736.0,16.93,1.75,1
801140,20180925,轻工制造,2120.96,2113.21,2129.65,2123.48,-10.86,-0.51,54004.0,412820.0,16.86,1.74,0
801140,20180926,轻工制造,2125.59,2117.17,2141.07,2128.81,5.33,0.25,61865.0,479150.0,16.88,1.74,1
801140,20180927,轻工制造,2128.54,2096.95,2128.74,2097.8,-31.01,-1.46,64818.0,479998.0,16.65,1.72,0
801140,20180928,轻工制造,2100.79,2098.66,2120.01,2120.01,22.21,1.06,52344.0,413013.0,16.81,1.73,1
801140,20181008,轻工制造,2092.69,2042.49,2092.91,2044.53,-75.48,-3.56,57693.0,446011.0,16.25,1.66,0
801140,20181009,轻工制造,2050.58,2046.48,2070.06,2052.96,8.43,0.41,48511.0,373437.0,16.38,1.67,1
801140,20181010,轻工制造,2057.45,2040.29,2063.08,2055.04,2.08,0.1,49029.0,379476.0,16.39,1.67,1
801140,20181011,轻工制造,2001.12,1900.76,2001.35,1911.34,-143.7,-6.99,96483.0,702090.0,15.23,1.55,0
801140,20181012,轻工制造,1892.84,1822.33,1908.88,1897.7,-13.64,-0.71,93118.0,643116.0,15.1,1.54,0
801140,20181015,轻工制造,1898.03,1847.14,1898.13,1851.79,-45.91,-2.42,68739.0,539645.0,14.76,1.51,0
801140,20181016,轻工制造,1850.85,1804.8,1858.67,1815.02,-36.77,-1.99,64185.0,464507.0,14.47,1.48,0
801140,20181017,轻工制造,1836.1,1794.7,1843.89,1831.05,16.03,0.88,70814.0,523733.0,14.59,1.49,1
801140,20181018,轻工制造,1821.0,1780.58,1822.05,1785.71,-45.34,-2.48,69327.0,503084.0,14.23,1.45,0
801140,20181019,轻工制造,1760.32,1753.36,1816.65,1815.66,29.95,1.68,81691.0,554409.0,14.45,1.47,1
801140,20181022,轻工制造,1831.42,1830.29,1915.4,1901.36,85.69,4.72,115259.0,803893.0,15.14,1.54,1
801140,20181023,轻工制造,1900.6,1855.49,1904.16,1865.61,-35.75,-1.88,97871.0,701390.0,14.91,1.51,0
801140,20181024,轻工制造,1855.86,1846.33,1876.43,1860.8,-4.81,-0.26,78789.0,570819.0,14.88,1.52,0
801140,20181025,轻工制造,1800.94,1791.22,1840.39,1840.39,-20.41,-1.1,84484.0,575560.0,14.75,1.51,0
801140,20181026,轻工制造,1847.4,1839.15,1859.59,1848.42,8.03,0.44,75613.0,508030.0,14.8,1.52,1
801140,20181029,轻工制造,1844.63,1807.12,1846.82,1815.85,-32.58,-1.76,61241.0,442891.0,14.53,1.49,0
801140,20181030,轻工制造,1804.64,1788.08,1840.29,1834.72,18.87,1.04,72604.0,513804.0,14.7,1.49,1
801140,20181031,轻工制造,1837.4,1837.2,1865.7,1859.55,24.83,1.35,74173.0,535752.0,14.89,1.51,1
801140,20181101,轻工制造,1870.01,1869.53,1894.71,1875.5,15.95,0.86,92889.0,653492.0,15.38,1.52,1
801140,20181102,轻工制造,1897.11,1896.3,1941.5,1941.5,66.0,3.52,129804.0,888852.0,15.92,1.57,1
801140,20181105,轻工制造,1931.06,1922.88,1954.1,1947.94,6.44,0.33,116654.0,833075.0,15.96,1.58,1
801140,20181106,轻工制造,1939.56,1924.15,1947.66,1947.2,-0.74,-0.04,91198.0,629736.0,15.94,1.57,0
801140,20181107,轻工制造,1947.24,1934.1,1959.57,1934.55,-12.65,-0.65,113109.0,696121.0,15.86,1.57,0
801140,20181108,轻工制造,1943.07,1931.07,1949.85,1934.13,-0.42,-0.02,101034.0,634484.0,15.83,1.56,0
801140,20181109,轻工制造,1927.51,1920.9,1951.45,1943.34,9.21,0.48,101339.0,647682.0,15.91,1.57,1
801140,20181112,轻工制造,1945.84,1944.52,1995.52,1995.2,51.86,2.67,125193.0,854758.0,16.34,1.61,1
801140,20181113,轻工制造,1973.26,1971.53,2051.29,2040.75,45.55,2.28,187902.0,1201185.0,16.72,1.65,1
801140,20181114,轻工制造,2043.21,2031.22,2061.92,2035.83,-4.92,-0.24,186301.0,1231005.0,16.68,1.65,0
801140,20181115,轻工制造,2032.18,2031.98,2072.07,2072.07,36.24,1.78,163478.0,1259804.0,16.94,1.67,1
801140,20181116,轻工制造,2071.78,2070.3,2101.48,2092.69,20.62,0.99,174709.0,1332318.0,17.11,1.69,1
801140,20181119,轻工制造,2088.73,2078.39,2101.01,2099.8,7.11,0.34,164461.0,1232915.0,17.19,1.7,1
801140,20181120,轻工制造,2081.57,2037.13,2081.59,2039.91,-59.89,-2.85,150303.0,1080328.0,16.71,1.65,0
801140,20181121,轻工制造,2015.32,2012.98,2048.34,2047.34,7.42,0.36,140223.0,987934.0,16.76,1.65,1
801140,20181122,轻工制造,2050.42,2038.01,2054.89,2045.98,-1.36,-0.07,114351.0,828225.0,16.74,1.66,0
801140,20181123,轻工制造,2042.09,1958.8,2042.18,1963.24,-82.74,-4.04,132397.0,894843.0,16.05,1.59,0
801140,20181126,轻工制造,1958.12,1948.8,1971.21,1957.45,-5.79,-0.29,90007.0,636923.0,16.05,1.59,0
801140,20181127,轻工制造,1968.6,1948.8,1974.82,1960.21,2.76,0.14,91428.0,639416.0,16.08,1.59,1
801140,20181128,轻工制造,1960.27,1934.82,1981.26,1981.26,21.05,1.07,97885.0,654361.0,16.25,1.61,1
801140,20181129,轻工制造,1987.9,1946.34,1997.8,1947.53,-33.73,-1.7,101174.0,710260.0,15.98,1.58,0
801140,20181130,轻工制造,1937.9,1913.99,1955.0,1952.44,4.91,0.25,88556.0,626396.0,16.0,1.58,1
801140,20181203,轻工制造,1997.54,1989.68,2022.26,2013.92,61.48,3.15,125237.0,892050.0,16.5,1.63,1
801140,20181204,轻工制造,2009.87,2005.95,2035.89,2035.89,21.97,1.09,112342.0,768174.0,16.7,1.65,1
801140,20181205,轻工制造,1996.26,1992.28,2029.48,2014.16,-21.73,-1.07,111786.0,764465.0,16.51,1.63,0
801140,20181206,轻工制造,2004.3,1975.91,2008.24,1977.45,-36.71,-1.82,91874.0,648096.0,16.2,1.6,0
801140,20181207,轻工制造,1983.44,1972.13,1985.48,1977.46,0.01,0.0,66455.0,468913.0,16.18,1.6,1
801140,20181210,轻工制造,1967.21,1945.08,1969.62,1951.63,-25.83,-1.31,66061.0,462642.0,15.97,1.58,0
801140,20181211,轻工制造,1954.91,1954.61,1971.12,1971.12,19.48,1.0,60349.0,445657.0,16.12,1.6,1
801140,20181212,轻工制造,1979.49,1971.24,1986.5,1976.64,5.52,0.28,63897.0,489556.0,16.15,1.6,1
801140,20181213,轻工制造,1982.36,1969.47,2016.41,2000.59,23.95,1.21,72858.0,600894.0,16.33,1.62,1
801140,20181214,轻工制造,2000.67,1956.55,2003.49,1959.17,-41.42,-2.07,84507.0,606619.0,16.01,1.58,0
801140,20181217,轻工制造,1956.71,1933.91,1961.91,1960.55,1.38,0.07,67550.0,500743.0,16.03,1.59,1
801140,20181218,轻工制造,1952.25,1932.79,1967.5,1953.57,-6.98,-0.36,80456.0,644039.0,15.95,1.58,0
801140,20181219,轻工制造,1953.54,1930.2,1954.98,1934.55,-19.02,-0.97,82337.0,645955.0,15.86,1.57,0
801140,20181220,轻工制造,1928.95,1919.29,1939.69,1934.57,0.02,0.0,78605.0,648714.0,15.84,1.56,1
801140,20181221,轻工制造,1930.19,1905.22,1935.53,1914.89,-19.68,-1.02,76077.0,621325.0,15.67,1.55,0
801140,20181224,轻工制造,1911.11,1905.84,1929.73,1929.73,14.84,0.78,65563.0,550237.0,15.78,1.56,1
801140,20181225,轻工制造,1913.09,1874.8,1919.82,1916.59,-13.14,-0.68,90513.0,692805.0,15.68,1.55,0
801140,20181226,轻工制造,1918.13,1913.22,1927.38,1921.48,4.89,0.26,84033.0,682991.0,15.77,1.55,1
801140,20181227,轻工制造,1941.32,1889.06,1942.42,1889.34,-32.14,-1.67,87019.0,688913.0,15.51,1.53,0
801140,20181228,轻工制造,1889.46,1878.1,1896.02,1887.35,-1.99,-0.11,72344.0,566862.0,15.48,1.53,0
801140,20190102,轻工制造,1889.41,1869.24,1891.88,1873.83,-13.52,-0.72,64991.0,530805.0,15.4,1.52,0
801140,20190103,轻工制造,1871.32,1857.09,1881.92,1857.93,-15.9,-0.85,76836.0,609367.0,15.28,1.51,0
801140,20190104,轻工制造,1841.44,1838.04,1895.68,1895.67,37.74,2.03,95465.0,653001.0,15.59,1.54,1
